age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,salary
32,2,200700,15,10,4,11,1,4,1,0,0,50,38,0
46,3,161386,6,5,2,0,5,4,0,0,0,50,38,0
37,2,231180,11,9,2,6,0,4,1,0,0,40,38,0
62,2,121319,9,13,2,9,0,4,1,3103,0,40,38,1
64,3,213574,11,9,2,2,0,4,1,2635,0,10,38,0
39,1,180686,12,14,2,9,0,4,1,0,1977,45,38,1
43,2,184321,0,6,2,6,0,2,1,0,1887,40,38,1
21,2,209955,11,9,4,2,1,4,1,0,0,48,38,0
62,4,226546,14,15,2,9,0,4,1,0,0,16,38,0
36,2,65624,9,13,4,9,1,4,1,0,0,40,38,0
28,2,45613,15,10,4,8,1,4,0,0,0,40,38,0
26,2,164386,11,9,4,2,3,4,1,0,0,48,38,0
29,2,34796,11,9,4,3,1,4,1,0,0,40,38,0
38,2,472604,9,13,2,7,0,4,1,0,0,35,25,0
55,2,174478,0,6,4,7,1,4,1,0,0,29,38,0
23,5,283499,11,9,4,10,3,4,1,0,0,40,38,0
22,2,141003,8,11,4,7,3,4,1,0,0,30,38,0
38,1,414791,9,13,2,3,0,4,1,0,0,42,38,1
33,2,124407,9,13,4,9,1,4,0,0,0,40,38,0
41,2,173370,9,13,5,11,4,4,0,0,0,30,38,0
73,2,198526,11,9,6,7,2,4,0,0,0,32,38,0
21,2,50411,11,9,4,4,1,4,1,0,0,40,38,0
51,2,104651,9,13,2,2,0,4,1,0,0,50,38,0
44,4,216921,0,6,2,7,0,4,1,0,0,70,38,0
51,2,145409,15,10,2,2,0,4,1,3103,0,48,38,1
29,2,107108,15,10,2,0,0,0,1,0,0,40,38,0
29,2,282944,10,16,2,9,0,4,1,0,0,50,38,1
42,2,331651,12,14,4,9,1,4,0,8614,0,50,38,1
45,2,27332,11,9,0,11,1,4,0,0,0,40,38,0
47,1,123681,12,14,2,9,0,4,1,7688,0,60,38,1
44,0,113597,15,10,2,3,0,4,1,0,0,55,38,1
53,2,196278,15,10,6,11,1,4,0,0,0,40,38,0
19,5,112432,15,10,4,0,3,4,1,0,0,10,38,0
29,4,116207,11,9,2,9,0,4,1,0,0,65,38,1
51,3,260938,15,10,2,3,0,4,1,0,0,50,38,1
36,2,165799,12,14,2,11,0,4,1,0,0,50,38,1
37,4,36989,15,10,2,4,0,4,1,0,0,40,38,0
53,2,107123,11,9,0,7,1,2,1,0,0,40,38,0
59,2,170148,15,10,0,7,4,4,0,0,0,32,38,0
44,2,320984,9,13,2,11,0,4,1,0,0,60,38,1
42,2,259643,12,14,0,9,1,4,1,4650,0,40,38,0
67,6,137192,11,9,2,0,0,1,1,0,0,12,29,0
21,2,111467,15,10,4,5,1,4,1,0,0,40,38,0
27,2,157612,9,13,4,9,1,4,0,0,0,55,38,0
39,2,347814,7,12,4,7,3,4,0,0,0,56,38,0
52,2,213209,15,10,2,2,0,4,1,0,0,40,38,1
50,2,283676,15,10,2,2,0,4,1,0,0,40,38,1
63,4,391121,5,4,2,4,0,4,1,0,0,30,38,0
53,2,311350,9,13,2,3,0,4,1,0,0,50,38,1
24,1,126613,9,13,4,9,3,4,0,0,0,20,38,0
26,2,248990,15,10,4,2,3,4,1,0,0,40,38,0
25,2,144483,11,9,5,3,4,4,0,0,0,40,38,0
26,2,206600,1,7,4,7,2,4,1,0,0,30,25,0
38,2,193815,12,14,2,3,0,4,1,0,0,45,38,1
26,2,256000,14,15,2,9,0,4,1,99999,0,60,38,1
36,2,166416,11,9,2,5,0,4,1,0,0,40,38,0
46,2,63299,11,9,2,7,0,4,1,0,0,50,38,0
47,2,120131,11,9,2,3,0,4,1,0,0,40,38,0
32,4,170108,11,9,5,11,1,4,1,0,0,50,38,0
30,1,154935,7,12,4,10,1,2,1,0,0,40,38,0
53,2,126386,11,9,0,6,3,4,1,0,0,40,38,0
55,1,133201,12,14,2,3,0,4,1,0,0,50,38,0
23,0,41432,9,13,4,9,1,4,0,0,0,15,38,0
44,2,193882,9,13,2,3,0,4,1,0,0,40,38,1
49,3,102771,9,13,2,11,0,4,1,0,0,52,38,1
21,2,377931,15,10,2,3,0,4,1,0,2377,48,38,0
27,2,114967,9,13,4,11,3,4,1,0,0,40,38,0
53,2,139671,15,10,2,2,0,4,1,0,0,40,38,1
37,2,379522,9,13,2,11,0,4,1,0,0,55,38,1
31,2,213179,11,9,2,13,0,4,1,0,0,60,38,1
47,2,188081,11,9,2,6,0,4,1,0,0,40,38,1
23,2,206861,15,10,4,12,3,4,1,0,0,25,38,0
36,2,146311,6,5,2,6,0,4,1,0,0,40,38,0
84,1,163685,11,9,6,3,1,4,0,0,0,33,38,0
44,4,147206,15,10,4,2,3,4,1,0,0,12,38,0
61,4,244087,11,9,2,2,0,4,1,0,0,52,38,1
35,2,189922,11,9,2,2,0,4,1,0,0,40,38,0
28,2,96337,15,10,4,0,1,4,0,0,0,40,38,0
51,2,355954,15,10,2,2,0,4,1,0,0,60,38,1
43,2,101950,9,13,0,7,1,4,0,0,0,35,38,0
51,2,142717,10,16,0,2,1,4,0,4787,0,60,38,1
46,2,375606,10,16,4,9,1,4,1,0,0,40,38,1
23,2,211049,15,10,4,12,1,4,0,4101,0,40,38,0
23,2,236804,1,7,2,7,0,4,1,0,0,40,38,0
23,2,376416,9,13,4,0,1,4,1,0,0,40,38,0
23,4,191283,11,9,4,13,3,4,1,0,0,40,38,0
58,2,194733,7,12,2,2,0,4,1,0,0,40,38,1
61,2,716416,15,10,2,11,0,4,1,0,0,44,38,1
36,2,250791,11,9,2,5,0,4,1,0,0,48,38,0
51,2,194908,11,9,2,0,5,4,0,0,0,40,38,0
21,2,414812,5,4,4,2,3,4,1,0,0,40,38,0
65,2,94552,15,10,0,0,1,4,0,0,0,40,38,0
22,5,96862,15,10,4,0,3,4,0,0,0,40,38,0
45,1,172111,9,13,0,3,4,2,0,0,0,60,38,0
46,2,74895,7,12,2,2,0,4,1,0,1485,55,38,0
47,2,408788,8,11,2,9,0,4,1,0,0,40,38,1
35,2,174597,9,13,2,2,0,4,1,0,0,40,38,0
45,2,114032,14,15,2,9,0,4,1,0,0,60,38,1
45,4,114396,9,13,0,9,1,4,1,0,0,35,38,0
30,2,185177,9,13,2,3,0,4,1,0,0,43,38,0
45,2,191914,11,9,0,13,4,4,0,0,0,55,38,0
35,2,165767,15,10,2,6,0,4,1,0,0,40,38,0
18,2,173255,11,9,4,13,3,4,1,1055,0,25,38,0
34,2,177733,6,5,5,6,4,4,0,0,0,35,5,0
45,5,154117,11,9,0,3,4,4,0,0,0,38,38,1
50,2,40623,15,10,0,11,1,4,0,0,0,40,38,0
38,2,257416,6,5,2,13,0,2,1,0,0,40,38,0
28,2,142712,15,10,2,2,0,4,1,0,0,40,38,0
28,2,114158,9,13,2,9,5,4,0,0,1977,24,38,1
33,2,275369,5,4,5,5,1,2,1,0,0,35,13,0
33,2,177675,9,13,2,3,0,4,1,0,0,50,10,1
46,2,268281,9,13,4,9,1,4,0,0,0,40,38,0
22,2,153805,11,9,4,7,4,3,1,0,0,20,32,0
21,5,299153,15,10,4,0,3,4,0,0,0,15,38,0
58,4,31732,9,13,2,3,0,4,1,0,0,50,38,0
58,4,35723,11,9,2,2,0,4,1,0,0,60,38,0
61,0,160155,15,10,2,3,0,4,1,0,0,40,38,1
37,2,140713,15,10,2,0,0,2,1,0,0,40,22,1
24,2,190290,8,11,2,2,0,4,1,0,0,45,38,0
30,3,124420,11,9,0,3,1,4,1,4650,0,40,38,0
37,1,251396,7,12,2,9,0,4,1,0,0,45,1,1
18,2,178142,11,9,4,2,3,4,1,0,0,40,38,0
17,1,340043,2,8,4,0,3,4,0,0,0,12,38,0
67,2,105252,15,10,0,0,1,4,1,7978,0,35,38,0
79,3,97082,2,8,6,11,1,4,1,18481,0,45,38,1
22,2,164922,11,9,2,7,0,4,1,0,0,40,38,0
53,2,92430,11,9,2,2,0,4,1,0,0,40,38,1
34,4,321709,7,12,4,9,1,4,0,0,0,25,38,0
36,5,747719,14,15,2,9,5,4,0,15024,0,50,38,1
17,2,95799,1,7,4,11,3,4,0,0,0,18,38,0
61,2,232808,0,6,0,7,1,4,1,0,0,24,38,0
33,2,355856,7,12,2,11,0,1,1,0,0,60,38,0
49,2,98010,9,13,0,9,1,4,0,0,0,50,38,0
63,1,109849,9,13,4,9,1,2,0,0,0,21,38,0
38,1,40955,12,14,4,9,1,4,1,0,0,43,38,0
30,4,45796,15,10,2,6,0,4,1,0,0,40,38,0
26,2,375980,11,9,5,11,4,2,0,0,0,37,38,0
28,2,109001,11,9,4,2,1,4,1,0,0,40,38,0
40,4,34007,11,9,2,4,0,4,1,0,0,70,38,1
27,2,225142,15,10,4,2,3,4,1,0,0,40,38,0
57,4,165922,11,9,2,2,0,4,1,0,0,50,38,0
35,2,226311,9,13,4,11,1,4,0,0,0,40,38,0
60,5,136939,15,10,2,13,0,4,1,0,0,40,38,0
38,2,187264,11,9,2,3,5,4,0,0,0,55,38,0
20,2,200450,5,4,4,6,3,4,0,0,0,52,38,0
26,2,105516,9,13,4,11,1,4,0,0,0,40,38,0
35,4,176101,11,9,2,4,0,4,1,0,0,80,38,1
31,2,329874,15,10,4,0,1,4,1,0,0,40,38,0
20,2,303565,15,10,4,5,3,2,1,0,0,40,10,0
30,4,261943,1,7,3,2,1,4,1,0,0,30,15,0
47,2,359766,5,4,0,5,2,2,1,0,0,40,38,0
58,4,121912,8,11,2,2,0,4,1,0,0,42,38,0
36,4,147258,8,11,2,4,0,4,1,0,0,60,38,1
21,2,237651,15,10,4,7,3,4,1,0,0,35,38,0
25,2,235795,7,12,4,11,1,4,1,0,0,48,38,0
17,1,195262,1,7,4,2,3,4,1,0,0,35,38,0
25,2,195994,3,2,4,8,1,4,0,0,0,40,12,0
52,2,143953,9,13,2,9,0,4,1,0,1902,40,38,1
38,4,93206,9,13,2,3,0,1,1,0,1902,65,38,1
47,4,158451,15,10,0,7,1,4,0,0,0,45,38,0
33,2,188246,12,14,2,3,0,4,1,7298,0,45,38,1
24,5,184216,15,10,4,0,3,4,0,0,0,40,38,0
53,2,120839,2,8,0,4,3,4,1,0,0,40,38,0
31,2,184307,15,10,0,2,1,4,1,0,0,40,38,0
39,2,166744,11,9,4,7,3,4,0,0,0,38,38,0
39,2,138192,9,13,2,2,0,4,1,0,0,40,38,0
50,4,324506,11,9,6,3,4,1,0,0,0,48,34,0
24,2,266926,15,10,2,5,0,4,1,0,0,40,38,0
34,2,114973,11,9,5,3,4,4,0,0,0,30,38,0
27,2,188519,11,9,0,11,3,4,0,0,0,40,38,0
30,4,172748,5,4,4,2,3,4,1,0,0,40,38,0
45,2,241350,11,9,4,13,1,4,1,0,0,40,38,0
29,2,209934,4,3,2,7,0,4,1,0,0,40,25,0
40,2,195394,7,12,2,9,0,4,1,7688,0,40,38,1
44,0,404599,11,9,0,0,4,2,0,0,0,40,38,0
21,2,355287,6,5,4,6,1,4,1,0,0,48,25,0
20,2,115824,1,7,2,5,0,4,1,0,1573,40,38,0
64,2,239450,15,10,2,11,0,4,1,0,0,40,38,0
24,2,235894,11,9,2,2,0,4,1,0,0,40,38,0
44,2,176063,11,9,2,13,0,4,1,0,0,50,38,1
32,5,159247,12,14,2,9,0,4,1,0,0,50,38,0
52,2,194580,4,3,0,4,4,4,1,0,0,40,38,0
28,2,215955,11,9,2,2,0,4,1,0,0,40,38,0
35,3,175769,11,9,2,11,0,4,1,0,0,65,38,1
33,4,361497,11,9,2,2,0,4,1,0,0,40,38,0
30,2,77266,11,9,2,2,0,4,1,0,0,60,38,0
26,2,178140,9,13,2,7,0,4,1,0,0,45,38,1
32,2,168906,7,12,4,0,1,4,0,0,0,40,38,0
54,5,93449,12,14,2,9,0,1,1,0,0,40,18,1
38,2,220783,11,9,0,7,1,4,0,0,0,20,38,0
25,3,86745,9,13,4,0,3,1,0,0,0,40,38,0
27,2,135308,9,13,4,11,1,2,0,0,0,40,38,0
50,0,98980,9,13,2,3,0,4,1,7298,0,40,38,1
55,2,308373,15,10,2,3,5,4,0,0,0,40,38,1
41,2,163174,11,9,4,0,1,4,0,0,0,40,38,0
19,2,279968,15,10,4,0,3,4,0,0,0,20,38,0
41,2,231689,11,9,2,2,0,4,1,0,0,40,38,1
32,2,171215,15,10,0,0,1,4,1,0,0,48,38,0
46,2,173613,11,9,0,0,1,4,0,0,0,40,38,0
77,2,253642,5,4,2,6,0,3,1,0,0,30,38,0
42,5,109462,9,13,0,0,4,2,0,2977,0,40,38,0
27,1,230885,9,13,2,10,0,4,1,0,0,45,38,1
62,1,167889,10,16,6,9,4,4,0,0,0,40,19,0
62,0,125155,11,9,2,0,0,4,1,0,0,38,38,0
40,5,150874,12,14,0,3,4,4,0,1506,0,40,38,0
37,2,26898,11,9,0,3,4,4,0,0,0,12,38,0
20,2,266467,11,9,2,2,0,4,1,0,0,40,38,0
58,1,34878,9,13,0,9,1,4,0,0,0,50,38,0
26,2,174592,12,14,4,3,3,4,0,0,0,40,38,0
27,2,205145,11,9,2,6,0,4,1,0,0,40,38,0
63,5,194682,10,16,2,3,0,4,1,0,1902,50,38,1
42,2,204450,11,9,2,5,0,2,1,0,0,40,38,0
29,4,241431,11,9,4,2,1,4,1,0,0,45,38,0
46,3,326048,15,10,2,3,0,4,1,0,0,40,38,1
44,2,199031,15,10,0,13,3,4,1,0,1380,40,38,0
38,2,204501,9,13,2,3,0,4,1,0,0,55,38,1
55,2,204751,11,9,2,13,0,4,1,0,0,65,38,0
31,2,221167,14,15,0,12,1,4,0,0,0,35,38,0
19,2,175083,11,9,4,11,3,4,0,0,0,8,38,0
20,2,203240,7,12,4,0,1,4,0,0,0,30,38,0
56,2,87584,11,9,6,7,4,4,0,0,0,40,38,0
47,2,181652,11,9,0,0,1,4,0,0,0,40,38,0
30,2,331419,7,12,4,2,1,4,1,4787,0,50,38,1
42,2,317078,11,9,0,6,1,2,1,0,0,40,38,0
57,2,175942,15,10,2,3,0,4,1,0,0,50,38,1
59,2,366618,6,5,2,7,0,4,1,0,0,30,38,0
43,2,302041,11,9,4,0,1,2,0,0,0,40,38,0
22,2,500720,11,9,4,0,3,4,0,0,0,40,25,0
43,3,130126,15,10,2,3,0,4,1,15024,0,45,38,1
20,2,141481,1,7,2,11,2,4,0,0,0,50,38,0
27,2,176683,7,12,4,11,1,4,1,0,0,52,38,0
52,2,143807,11,9,0,11,1,4,0,0,0,40,38,0
53,2,202720,6,5,3,6,4,2,1,0,0,75,13,0
38,2,181716,2,8,2,2,0,4,1,0,0,48,38,0
47,2,340982,15,10,2,6,0,1,1,3103,0,40,29,1
36,2,280440,7,12,4,12,4,4,0,0,0,45,38,0
21,2,27162,15,10,4,7,3,4,0,0,0,16,38,0
33,2,182246,11,9,4,9,1,4,1,0,0,40,38,0
42,2,150568,11,9,5,11,4,4,0,0,0,45,38,0
18,2,77845,15,10,4,0,3,4,1,0,1602,15,38,0
36,2,29814,11,9,4,13,2,4,1,0,0,50,38,0
26,2,224361,15,10,2,2,0,4,1,0,0,40,38,0
30,3,224498,11,9,0,0,4,4,0,0,0,40,38,0
44,4,179557,11,9,2,3,0,4,1,0,1977,45,38,1
23,2,291248,11,9,4,6,2,2,1,0,0,40,38,0
26,1,30793,9,13,2,9,5,4,0,0,0,55,38,1
28,2,249362,1,7,2,13,0,4,1,0,0,50,38,0
37,2,333651,11,9,4,0,1,4,1,0,0,42,38,0
43,2,193882,15,10,4,0,1,4,1,0,0,55,38,0
41,2,120277,9,13,4,2,1,4,1,0,0,40,38,0
35,4,194404,7,12,4,4,1,4,1,0,0,40,38,0
20,2,37932,11,9,4,7,3,4,1,0,0,50,38,0
43,5,222978,10,16,5,9,4,4,0,0,0,40,38,1
36,2,305352,0,6,0,2,2,2,1,0,0,40,38,0
47,1,93476,9,13,5,9,1,4,0,0,0,70,38,0
28,0,381789,9,13,4,9,1,4,1,0,0,50,38,0
23,2,145111,11,9,4,13,4,4,1,0,0,50,38,0
43,2,58447,10,16,2,9,0,4,1,99999,0,55,38,1
52,2,218550,15,10,3,0,1,4,0,14084,0,16,38,1
23,1,210029,15,10,4,0,3,4,0,0,0,20,38,0
26,2,214413,15,10,4,2,3,4,1,0,0,40,38,0
63,3,38472,15,10,6,11,1,4,0,14084,0,60,38,1
30,2,236599,11,9,2,3,0,4,1,0,0,50,38,0
18,2,238867,1,7,4,5,3,4,1,0,1602,40,38,0
59,2,229939,11,9,2,11,0,4,1,0,0,40,38,0
44,2,198282,9,13,2,3,0,4,1,15024,0,60,38,1
30,2,308812,15,10,4,11,1,4,0,0,0,60,38,0
63,2,102412,11,9,0,11,1,4,0,0,0,40,38,0
40,2,168936,8,11,0,7,1,4,0,0,0,32,38,0
23,2,376416,11,9,4,13,3,4,1,0,0,40,38,0
69,4,128206,11,9,2,12,0,4,1,0,0,30,38,0
45,2,201127,11,9,2,6,0,4,1,0,0,40,38,0
37,2,241174,9,13,2,9,0,4,1,0,0,99,38,1
49,2,277434,11,9,2,13,0,4,1,0,0,50,38,0
45,2,187730,9,13,4,9,3,4,1,0,0,40,38,0
39,2,216552,12,14,2,0,0,4,1,0,0,40,38,0
21,2,304302,11,9,4,5,3,0,1,0,0,40,38,0
43,2,154374,15,10,2,2,0,4,1,15024,0,60,38,1
22,2,110200,9,13,4,9,1,4,1,0,0,40,38,0
38,2,187870,14,15,2,9,0,4,1,0,2415,90,38,1
51,1,26832,11,9,2,2,0,4,1,0,0,40,38,1
72,2,426562,1,7,0,7,1,2,0,0,0,35,38,0
53,2,102615,1,7,0,13,1,4,1,0,0,40,1,0
23,2,32950,9,13,4,11,1,4,1,0,0,40,38,0
32,2,44677,9,13,4,0,1,4,1,0,0,40,38,0
51,4,311569,11,9,0,11,1,4,1,0,0,40,38,0
58,2,186385,10,16,4,9,1,4,1,0,0,8,38,0
61,0,221943,15,10,2,0,0,4,1,9386,0,40,38,1
40,2,209547,9,13,2,9,0,4,1,0,0,60,38,1
21,5,337766,15,10,4,9,3,4,1,0,0,20,38,0
32,2,171116,11,9,0,7,3,4,0,0,0,40,38,0
53,2,81794,2,8,2,0,5,4,0,0,0,40,38,0
36,2,137314,8,11,4,12,1,4,1,0,0,45,38,0
17,2,142964,1,7,4,7,3,4,1,0,0,20,38,0
30,2,340917,12,14,2,3,0,4,1,15024,0,60,38,1
41,2,215479,11,9,5,5,1,2,1,0,0,40,38,0
19,3,170125,11,9,4,11,3,4,1,0,0,40,38,0
27,2,213421,14,15,4,9,1,4,1,0,0,50,38,0
35,2,297485,9,13,0,3,4,4,0,0,0,40,38,0
55,2,197422,11,9,2,13,0,4,1,7688,0,40,38,1
45,3,178344,8,11,0,11,4,4,0,0,0,30,38,0
30,4,229741,11,9,2,2,0,4,1,0,0,40,38,0
39,1,57424,9,13,0,0,4,4,0,0,0,35,38,0
37,2,95855,1,7,0,5,1,4,0,0,0,40,38,0
31,2,266126,11,9,4,7,1,4,0,0,0,30,38,0
36,1,255454,9,13,4,10,1,2,1,0,0,40,38,0
55,1,99131,11,9,2,9,2,4,0,0,2246,40,38,1
31,1,175778,9,13,0,9,1,4,0,0,0,40,38,0
35,1,27763,11,9,2,7,0,0,1,0,0,40,38,0
27,2,293828,11,9,4,7,1,2,0,0,0,40,22,0
57,3,180211,14,15,2,9,0,1,1,0,0,50,35,1
40,2,299813,1,7,4,6,1,4,0,0,0,37,5,0
47,2,298037,8,11,0,9,4,4,0,0,0,44,38,0
44,2,302424,11,9,0,6,1,4,1,0,0,55,38,0
22,2,174461,15,10,4,0,3,4,0,0,0,15,38,0
38,2,122952,11,9,5,2,4,4,0,0,0,35,38,0
31,2,420749,7,12,2,2,0,4,1,0,0,40,38,1
42,2,287244,11,9,2,2,0,4,1,0,0,55,38,0
35,2,154410,11,9,4,5,1,4,1,0,0,40,38,0
33,0,29617,15,10,0,7,1,2,1,0,0,40,38,0
22,2,52596,15,10,4,11,3,4,1,0,0,8,38,0
32,2,231413,11,9,2,6,0,4,1,0,0,40,38,1
23,2,113466,11,9,4,2,1,4,1,0,0,40,38,0
18,2,322999,15,10,4,7,3,4,0,0,0,20,38,0
40,2,228535,7,12,2,9,0,4,1,7298,0,36,38,1
19,2,97261,11,9,4,4,1,4,1,0,0,40,38,0
50,3,156623,14,15,2,9,0,1,1,7688,0,50,29,1
27,2,283913,4,3,4,8,1,4,0,0,0,65,8,0
30,4,303692,11,9,2,3,0,4,1,0,0,75,38,0
37,1,217689,15,10,2,7,0,0,1,0,0,32,38,0
46,4,168195,14,15,2,9,0,4,1,0,1902,45,38,1
30,2,275232,7,12,4,9,4,2,0,0,0,36,38,0
42,2,198422,15,10,0,0,3,4,0,0,0,40,38,0
38,0,207066,11,9,2,3,0,4,1,0,0,42,38,1
51,2,157043,1,7,6,5,4,2,0,0,0,40,38,0
52,2,198824,8,11,5,7,4,4,0,0,0,35,38,0
32,2,45796,2,8,2,5,0,4,1,0,0,40,38,0
64,2,183513,11,9,4,0,1,4,0,0,0,25,38,0
52,1,346668,12,14,4,9,3,4,0,0,0,40,38,0
33,2,176711,11,9,4,0,1,4,1,0,0,40,38,0
37,2,549174,11,9,2,2,0,4,1,0,0,50,38,1
37,4,75050,8,11,2,2,0,4,1,0,0,55,38,0
19,2,184759,11,9,4,0,1,4,0,0,0,26,38,0
42,2,210525,12,14,4,3,1,4,1,0,0,40,38,0
34,2,107624,15,10,2,2,0,4,1,0,0,50,38,0
29,2,1268339,11,9,3,12,3,2,1,0,0,40,38,0
40,4,55363,11,9,2,2,0,4,1,3411,0,40,38,0
69,2,108196,6,5,4,2,2,4,1,2993,0,40,38,0
33,2,295589,9,13,4,9,1,2,1,0,0,50,38,1
23,2,378460,15,10,4,9,3,4,1,0,0,20,38,0
23,0,53245,9,13,4,9,1,4,1,0,0,40,38,0
51,4,111283,11,9,0,3,1,4,0,99999,0,35,38,1
21,2,67804,6,5,4,6,3,2,1,0,0,20,38,0
29,2,253003,11,9,4,5,1,4,1,0,0,16,38,0
55,4,98361,11,9,4,2,3,4,1,0,0,35,38,0
33,2,108328,15,10,4,0,1,4,0,6849,0,50,38,0
30,5,48214,12,14,2,9,5,4,0,0,0,50,38,1
38,4,30916,7,12,2,11,0,4,1,0,0,60,38,0
43,2,174575,9,13,0,3,1,4,1,0,1564,45,38,1
41,2,24763,11,9,0,13,4,4,1,7443,0,40,38,0
36,2,151835,11,9,2,7,0,4,1,0,0,60,38,1
37,2,38468,15,10,4,0,1,4,0,0,0,40,38,0
20,0,191878,15,10,4,0,3,2,0,0,0,20,38,0
26,2,252565,0,6,2,2,0,4,1,0,0,55,38,0
44,2,210525,9,13,2,9,0,4,1,0,0,40,38,1
23,2,32616,9,13,4,0,3,4,0,0,0,20,38,0
17,2,242718,1,7,4,11,3,4,1,0,0,12,38,0
66,4,104576,9,13,2,3,0,4,1,0,0,8,38,1
46,1,125892,15,10,2,10,0,4,1,0,0,40,38,1
49,2,261688,11,9,2,2,0,4,1,5013,0,60,38,0
42,2,363591,11,9,0,2,4,4,1,0,0,40,38,0
44,4,149943,14,15,2,9,0,1,1,0,0,60,35,1
46,2,191389,11,9,2,3,5,4,0,0,0,28,38,1
32,1,144949,11,9,2,10,0,4,1,0,0,40,38,0
34,5,355700,11,9,5,0,4,4,0,0,0,20,38,0
29,2,131088,11,9,4,5,3,4,1,0,0,25,38,0
24,5,61737,9,13,4,9,1,4,1,0,0,40,38,0
55,2,82098,11,9,2,3,0,1,1,0,0,55,38,0
31,4,265807,8,11,2,3,0,4,1,3137,0,50,38,0
27,2,267147,11,9,4,11,3,4,1,0,0,40,38,0
65,2,115880,10,16,2,3,0,4,1,0,0,40,38,1
29,2,29865,11,9,0,11,1,0,0,0,0,50,38,0
34,2,197886,9,13,2,11,0,4,1,0,0,60,38,1
25,2,187540,15,10,4,2,1,4,1,0,0,40,38,0
65,2,205309,11,9,2,4,0,4,1,0,0,24,38,0
39,2,91367,12,14,2,3,0,4,1,0,1848,45,38,1
41,2,188615,15,10,2,2,0,4,1,0,0,40,38,1
37,2,94334,5,4,4,6,3,4,0,0,0,25,38,0
35,2,177102,11,9,0,5,4,4,0,0,0,40,38,0
26,2,78424,8,11,4,11,4,4,0,0,0,54,38,0
69,2,159522,5,4,0,6,4,2,0,2964,0,40,38,0
31,2,159187,15,10,2,2,0,4,1,0,0,40,38,1
23,2,224954,15,10,4,6,3,4,1,0,0,25,38,0
38,2,114059,15,10,2,11,0,4,1,0,0,60,38,0
41,2,283116,11,9,0,2,4,4,0,1506,0,50,38,0
24,2,204226,12,14,4,9,1,4,0,0,0,40,38,0
31,2,137952,15,10,2,7,0,3,1,0,0,40,32,0
24,2,199444,9,13,4,3,3,4,0,0,0,15,38,0
22,2,361487,11,9,4,2,1,4,1,0,0,40,38,0
28,2,192384,9,13,2,11,0,4,1,0,0,40,38,1
39,2,146091,9,13,2,9,5,4,0,0,0,20,38,1
31,2,243605,9,13,6,11,4,4,0,0,1380,40,4,0
31,2,339482,11,9,2,2,0,4,1,0,1848,40,38,1
30,2,118861,15,10,2,0,0,1,1,0,0,50,38,1
42,2,192381,11,9,2,2,0,4,1,0,0,40,38,1
29,2,54932,15,10,0,2,4,4,1,0,0,35,38,1
57,2,197642,15,10,6,7,1,4,0,0,0,40,38,0
55,2,170287,15,10,2,9,0,4,1,0,0,40,30,1
30,2,257849,5,4,2,2,0,4,1,0,0,48,38,0
20,2,95918,6,5,2,6,0,4,1,0,0,40,38,0
37,4,203828,11,9,2,11,0,4,1,0,0,45,38,0
52,2,282674,11,9,2,13,0,0,1,0,0,40,38,1
29,2,389713,8,11,2,2,0,4,1,0,0,40,38,1
21,2,190805,11,9,2,5,0,4,1,0,0,32,38,0
23,2,239322,11,9,0,11,1,4,1,0,0,40,38,0
65,1,221026,11,9,2,13,0,4,1,0,0,20,38,0
37,3,186359,11,9,2,11,0,4,1,7688,0,60,38,1
41,0,83411,11,9,2,7,0,4,1,0,0,40,38,0
44,2,227399,8,11,2,3,0,2,1,0,0,40,38,0
30,3,205733,15,10,4,3,1,4,0,0,0,60,38,0
25,2,91334,8,11,2,3,0,4,1,0,0,75,38,0
37,2,295949,11,9,4,6,1,4,1,0,0,40,38,0
38,2,353263,12,14,4,0,1,4,0,0,0,50,21,1
43,2,169031,11,9,2,6,0,4,1,0,0,40,38,0
44,1,433705,11,9,2,10,0,4,1,0,0,52,38,1
27,2,116207,6,5,2,2,0,4,1,0,0,32,38,0
20,2,315877,11,9,4,7,4,4,1,0,2001,40,38,0
46,2,220269,15,10,2,12,0,4,1,0,0,40,38,1
25,2,211424,9,13,4,7,3,4,1,0,0,40,38,0
33,2,195488,11,9,2,0,5,4,0,0,0,52,38,0
31,2,87891,15,10,2,0,0,4,1,0,0,40,38,0
37,2,99270,11,9,4,13,2,4,0,0,0,40,38,0
38,2,192337,12,14,2,9,0,4,1,0,0,40,8,1
50,2,269095,11,9,0,0,1,4,0,0,0,40,38,0
55,2,255364,15,10,2,9,0,4,1,0,0,40,38,0
56,2,181220,9,13,2,11,0,4,1,0,0,40,38,1
18,2,170544,1,7,4,5,3,4,1,0,0,20,38,0
27,2,215955,15,10,2,0,0,4,1,2829,0,40,38,0
56,2,122390,8,11,2,11,0,4,1,15024,0,40,38,1
26,2,203777,15,10,4,11,1,2,0,0,0,37,38,0
24,2,211129,9,13,4,11,3,4,0,0,0,35,38,0
43,2,163847,9,13,2,4,0,4,1,0,0,50,38,1
49,2,50748,9,13,6,9,4,4,0,1506,0,35,38,0
20,2,270436,11,9,4,6,3,4,1,0,0,40,38,0
40,2,214242,11,9,2,6,0,4,1,0,0,50,38,0
27,2,152951,11,9,2,2,0,4,1,0,0,40,38,0
21,2,176356,7,12,4,0,3,4,0,0,0,20,38,0
